2/5/25,,,,,,,,,
County,Auth #,Organization Name,Center Name,Address,Address 2,City,Zip,Phone,Extension
DADE,3962,LOVELY STARS ACADEMY 2,LOVELY STARS ACADEMY II,24655 SW 112TH AVE STE #115,,HOMESTEAD,330327172,3052570028,
DADE,3968,LOVELY STARS CHILDCARE,LOVELY STARS CHILD CARE,24951-57 SW 135TH RD,,PRINCETON,330325683,3052580118,
DADE,5940,LOVING ANGELS PPEC INC,LOVING ANGELS PPEC INC,13115  W OKEECHOBEE RD,SUITE 111-112,HIALEAH GARDENS,330186041,7866735400,
DADE,5337,LOYOLA ELEMENTARY LLC,LOYOLA ELEMENTARY LLC,1801 LUDLAM DRIVE,,MIAMI SPRINGS,331663165,3054714417,
DADE,2461,"MAGIC KIDS LEARNING CENTER II, INC.",MAGIC KIDS LEARNING CENTER II,9160 N.W. 122 STREET # 11 TO 16,,HIALEAH GARDENS,330181731,3088179900,
DADE,3771,MAGIC MOMENTS CHILD CARE & PRESCHOOL,MAGIC MOMENTS CHILD CARE & PRESCHOOL,1945 NORMANDY DR,,MIAMI BEACH,331414405,3053978258,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",MARANATHA CHILD DEVELOPMENT CENTER,18900 NW 32ND AVE,,MIAMI GARDENS,33056,3056209091,301
DADE,5415,MIAMI-DADE COUNTY PUBLIC SCHOOLS,MARTIN LUTHER KING AT LIBERTY CITY PLC,7124 NW 12 AVENUE,,MIAMI,33150,3058360928,
DADE,5415,MIAMI-DADE COUNTY PUBLIC SCHOOLS,MELROSE ES @ BETHUNE EARLY CHILDHOOD CENTER,2900 NW 43 TERR,,MIAMI,33142,3056358676,
DADE,95,MEMORIAL TEMPLE EARLY CHILDHOOD EDUCATION CENTER,MEMORIAL TEMPLE EARLY CHILDHOOD EDUCATION CENTER,16600 N.W. 44TH CT.,,MIAMI GARDENS,330546035,3056280700,
DADE,6211,MENININHO MENININHA ENRICHMENT CENTER,MENININHO MENININHA ENRICHMENT CENTER,2323 SW 27TH AVE,,MIAMI,331453641,3054565995,
DADE,6757,MENININHO MENININHA PREPARATORY,MENININHO MENININHA PREPARATORY,2280 SW 17TH AVE,,MIAMI,331453802,3058546656,
DADE,5415,MIAMI-DADE COUNTY PUBLIC SCHOOLS,MIAMI BEACH FIENBERG/FISHER K-8 CENTER,1420 WASHINGTON AVENUE,,MIAMI BEACH,33139,3055310419,
DADE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",MIAMI BEACH LEARNING ACADEMY,3907 ALTON ROAD,,MIAMI BEACH,33140,3056727535,
DADE,2873,MIAMI-DADE COLLEGE,MIAMI DADE COLLEGE NORTH CAMPUS PRE-SCHOOL LAB,"11380 N.W. 27 AVENUE, BUILDING 600",,MIAMI,331673418,3052371357,
DADE,6577,MIAMI GARDENS LEARNING CENTER,MIAMI GARDENS LEARNING CENTER,16600 NW 25TH AVE,,MIAMI GARDENS,330546502,3056234000,
DADE,1976,"FAMILY CENTRAL, INC.",MIAMI GARDENS MONTESSORI PRESCHOOL,1095 NW 183RD STREET,,MIAMI,33169,3059742063,
DADE,4585,MIAMI LAKES A+ DAYCARE,MIAMI LAKES A+ DAYCARE,13905 NW 67 AVE,,MIAMI LAKES,330142935,3055622236,
DADE,6026,MIAMI LAKES PRESCHOOL CORP,MIAMI LAKES PRESCHOOL CORP,"18600 NW 87 AVE., UNIT  #111",,HIALEAH,330153528,3052005437,
DADE,5136,MIAMI LIGHTHOUSE ACADEMY,MIAMI LIGHTHOUSE ACADEMY,601 SW 8 AVE STE. 100,,MIAMI,331303209,7863627482,
DADE,4581,MIAMI SPRINGS LEARNING CENTER,MIAMI SPRINGS LEARNING CENTER,200 CANAL STREET,,MIAMI SPRINGS,331664408,3058881715,
DADE,4469,MICKEY MINI MIRACLES ACADEMY LLC,MICKEY MINI MIRACLES ACADEMY,21343 NW 2ND AVE,,MIAMI,331692112,3052494059,
DADE,2962,MINI ME ACADEMY,MINI ME ACADEMY,17550 SW 137 AVE,,MIAMI,331776426,3052389009,
DADE,1493,MINI ME DAY CARE LEARNING CENTER II,"MINI ME DAY CARE LEARNING CENTER II, INC.","11865 S.W. 26TH STREET, SUITE H1",,MIAMI,331752478,3052279111,
DADE,1344,"MINI ME DAY CARE LEARNING CENTER, INC","MINI ME DAY CARE LEARNING CENTER, INC.",9851 S.W. 1ST STREET,,MIAMI,331743520,3052272460,
DADE,2915,MINI ME LEARNING CENTER III INC.,"MINI ME LEARNING CENTER III, INC",7300 S.W. 152 AVE. #7330,,MIAMI,331932442,3053882098,
DADE,4137,MINI ME LEARNING CENTER IV,MINI ME LEARNING CENTER IV,15260 SW 280 STREET,SUITE # 101-104,HOMESTEAD,330328186,7864108991,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",MINI WORLD LEARNING CENTER,9628 FONTAINEBLEAU BOULEVARD,,MIAMI,33172,3055532441,
DADE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",MIRACLE KIDS LEARNING CENTER,2051 NW 112TH AVE SUITE 125,,MIAMI,33172,7863910663,
DADE,5292,MISSION OF GOD ACADEMY,MISSION OF GOD ACADEMY,660 E 41 ST,,HIALEAH,330132345,7865349002,
DADE,5896,MONTESSORI SCHOOL OF MIAMI GARDENS INC,MONTESSORI SCHOOL OF MIAMI GARDENS INC,4888 NW 183RD ST  STE 114,,MIAMI GARDENS,330552940,3056251199,
DADE,576,CITY OF MIAMI DAY CARE,MOORE PARK DAY CARE,765 NW 36TH STREET,,MIAMI,33127,3059605177,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",MS. CLAUDIA'S VILLAGE ACADEMY,8661 NE 2ND AVE,,EL PORTAL,33138,3059997223,
DADE,4352,MY 1ST COLLEGE LC CORP,MY 1ST COLLEGE LC CORP,445 NE 8TH ST#447,,HOMESTEAD,330304909,7863398781,
DADE,5328,MY ACADEMY PLC,MY ACADEMY PLC,19201 SW 127 AVE,,MIAMI,331774203,7867322934,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",MY ANGEL'S LEARNING CENTER,9720 SW 40 STREET,,MIAMI,33165,7863601290,
DADE,2320,MY CHILD'S DREAMS,MY CHILD'S DREAMS,1570 W. 43RD PLACE #15,,HIALEAH,330127682,3058222885,
DADE,3522,"MY FIRST SCHOOL, INC.","MY FIRST SCHOOL, INC.",966 SW 82ND AVE,,MIAMI,331444271,3052670610,
DADE,3486,MY FIRST STEPS LEARNING SCHOOL INC,MY FIRST STEPS LEARNING SCHOOL INC.,1006 E. 8 AVE.,,HIALEAH,330103755,3058056755,
DADE,3977,MY HAPPY HOUSE DAY CARE CORP,MY HAPPY HOUSE DAY CARE CORP,4235 W 16TH AVE,AND 4203-4205 W 16TH AVE,HIALEAH,330127621,3055568101,
DADE,5945,MY LEARNING ACADEMY LLC,MY LEARNING ACADEMY LLC,14653 SW 56TH ST,,MIAMI,331755703,7862059733,
DADE,6582,MY LITTLE ANGELS ACADEMY OF SOUTH DADE LLC,MY LITTLE ANGELS ACADEMY OF SOUTH DADE LLC,29400 OLD DIXIE HWY,,HOMESTEAD,330332203,3052249444,
DADE,1614,MY LITTLE ANGELS DAY CARE CENTER,MY LITTLE ANGELS DAY CARE CENTER,280 SOUTH KROME AVE,,HOMESTEAD,330307202,3052423646,
DADE,6531,MY LITTLE BLUE HONEYCOMB INC,MY LITTLE BLUE HONEYCOMB INC,261 WESTWARD DR STE 116,,MIAMI SPRINGS,331665208,3058838844,
DADE,3467,MY LITTLE SCHOOL ACADEMY CORPORATION,MY LITTLE SCHOOL ACADEMY,"5855 NW 171 STREET, UNIT #22-24",,MIAMI,330154607,7864549999,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",MY LITTLE WORLD,11369 W FLAGLER ST,,MIAMI,33174,3052299944,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",MY LITTLE WORLD 2,14268 SW 8TH STREET,,MIAMI,33184,3052222272,
DADE,2629,MY WORLD LEARNING CENTER INC,MY WORLD LEARNING CENTER,3101 E. 4TH AVE.,,HIALEAH,330133211,3058369007,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",NANA'S CHILD CARE LEARNING CENTER,1001 W 48TH ST,,HIALEAH,33012,3058360116,
DADE,2366,NANCY'S LAND LEARNING CENTER,NANCY'S LAND LEARNING CENTER,8420 W. FLAGLER ST. SUITE 116,,MIAMI,331442045,3052202999,
DADE,6019,NARANJA PREP ACADEMY ANNEX,NARANJA PREP ACADEMY ANNEX,310 NE 2ND DRIVE,,HOMESTEAD,330306121,7866019560,
DADE,5415,MIAMI-DADE COUNTY PUBLIC SCHOOLS,NATHAN B YOUNG ELEMENTARY SCHOOL,14120 NW 24 AVENUE,,OPA LOCKA,33054,3056857204,
DADE,1451,"NEW ALADDIN LEARNING CENTER, INC.",NEW ALADDIN LEARNING CENTER INC,5932 & 5918 WEST 16TH AVENUE AND,5942-5944 WEST 16TH AVE,HIALEAH,330126814,3053620016,
DADE,1643,NEW ANGELS DAY CARE,NEW ANGELS DAY CARE,"8185 N.W. 155TH ST., SUITE 1",,MIAMI LAKES,33016,3055581539,
DADE,4024,NEW FELLOWSHIP DEVELOPMENT CORPORATION,NEW FELLOWSHIP DEVELOPMENT CORPORATION,241 OPA LOCKA BLVD,,OPA LOCKA,330543514,3056877798,
DADE,3665,NEW HORIZONS PRESCHOOL,NEW HORIZONS PRESCHOOL,8150 SW 8TH ST STE 102,,MIAMI,331444236,3052665901,
DADE,2289,NEW HORIZONS PRESCHOOL II,NEW HORIZONS PRESCHOOL II,2419 S.W. 147 AVENUE,,MIAMI,331854082,3052298292,
DADE,6519,NEW HORIZONS PRESCHOOL III,NEW HORIZONS PRESCHOOL III,12548 SW 120TH STREET,,MIAMI,331869041,3052339528,
DADE,6571,NEW HORIZONS PRESCHOOL IV,NEW HORIZONS PRESCHOOL IV,14520 SW 8TH ST,,MIAMI,331843132,3052232181,
DADE,6201,NEW JERUSALEM COMMUNITY DEVELOPMENT CORPORATION INC,NEW JERUSALEM COMMUNITY DEVELOPMENT CORPORATION INC,777 NW 85TH STREET,,MIAMI,331502527,3056938323,127
DADE,5696,NEW STARS ACADEMY,NEW STARS ACADEMY,1254-1258 W. 44 PLACE,,HIALEAH,330123332,3056461501,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",NEW TESTAMENT CHURCH OF GOD LITTLE ANGELS ACAD.,10190 SW 168TH ST,,MIAMI,33157,7865730061,
DADE,2854,"NEW WAVE LEARNING CENTERS, INC.","NEW WAVE LEARNING CENTERS, INC.",4884 N.W. 7 ST.,,MIAMI,331262102,3054769333,
DADE,1976,"FAMILY CENTRAL, INC.",NORTH ACADEMY CORP,1813 NE 163RD ST,,NORTH MIAMI BEACH,33162,3054549885,
DADE,6198,NORTH DADE REGIONAL ACADEMY INC,NORTH DADE REGIONAL ACADEMY INC,1822 NW 183RD STREET,,MIAMI GARDENS,330563838,3056212930,
DADE,3410,"NORTH MIAMI BEACH LEARNING CENTER, INC.","NORTH MIAMI BEACH LEARNING CENTER, INC.",16605 N. MIAMI AVE.,,MIAMI,331696025,3053544009,
DADE,3581,NORTHWEST SPANISH BAPTIST CHURCH DAY CARE,NORTHWEST SPANISH BAPTIST CHURCH DAY CARE,8245 W. 12TH AVENUE,,HIALEAH,33014,3058218852,
DADE,552,CATHOLIC CHARITIES OF THE ARCHDIOCESE OF MIAMI,NOTRE DAME CHILD DEVELOPMENT CENTER,130 N.E. 62 STREET,,MIAMI,33138,3057516778,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",NOVI DAYCARE LEARNING CENTER,9270 HAMMOCKS BLVD STE 302,,MIAMI,33196,3058108830,
DADE,4458,O'FARRILL LEARNING CENTER,O'FARRILL LEARNING CENTER,"6741 CORAL WAY, SUITE 31",,MIAMI,33155,3052643232,
DADE,4458,O'FARRILL LEARNING CENTER,O'FARRILL LEARNING CENTER AT ARTHUR MAYS,11341 SW 216TH ST,,MIAMI,33170,3052643232,
DADE,4458,O'FARRILL LEARNING CENTER,O'FARRILL LEARNING CENTER AT PERRINE,17801 HOMESTEAD AVE,,MIAMI,33157,3052643232,
DADE,4458,O'FARRILL LEARNING CENTER,O'FARRILL LEARNING CENTER AT SOUTH MIAMI,6125 SW 68TH ST,,SOUTH MIAMI,33143,3052643232,
DADE,5415,MIAMI-DADE COUNTY PUBLIC SCHOOLS,OAK GROVE ELEMENTARY SCHOOL,15640 NE 8 AVENUE,,MIAMI,33162,3059451511,
DADE,6359,OAK LEARNING ACADEMY CORP,OAK LEARNING ACADEMY CORP,3720 SW 86 AVE,,MIAMI,331553224,3056405905,
DADE,5064,OLD CUTLER ACADEMY LEARNING CENTER,OLD CUTLER ACADEMY LEARNING CENTER,20222 OLD CUTLER RD,,CUTLER BAY,331891919,3052329444,
DADE,3012,ON THE HORIZON LEARNING CENTER,ON THE HORIZON LEARNING CENTER,12073 SW 117  AVENUE,,MIAMI,331865219,3052326237,
DADE,5672,"ORANGE BLOSSOM LEARNING CENTER, LLC","ORANGE BLOSSOM LEARNING CENTER, LLC",6710 SW 80 ST.,,MIAMI,331434500,3053989888,
DADE,5415,MIAMI-DADE COUNTY PUBLIC SCHOOLS,ORCHARD VILLA ELEMENTARY SCHOOL,5720 NW 13 AVENUE,,MIAMI,33142,3057540607,
DADE,6110,OUR LITTLE ONES LEARNING CENTER,OUR CHILD CARE INC D/B/A OUR LITTLE ONES LEARNING CENTER,8037 NE 2ND AVE,,MIAMI,331384403,3057548444,1015
DADE,3208,"OUR LADY OF CHARITY SCHOOL, INC.","OUR LADY OF CHARITY SCHOOL, INC.",1900 WEST 44TH PLACE,,HIALEAH,330127410,3055565494,
DADE,1260,"OUR LADY OF LOURDES PRE-SCHOOL, INC","OUR LADY OF LOURDES PRE-SCHOOL, INC.",1164 WEST 71ST STREET,,HIALEAH,33014,3058222645,
DADE,3949,OUR LADY OF THE ROSARY SCHOOL,OUR LADY OF THE ROSARY SCHOOL,10701 SW 95TH ST,,MIAMI,331762612,3052718389,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",OUR LITTLE HANDS OF LOVE INC,489 WEST LUCY STREET,,FLORIDA CITY,33034,3052486222,
DADE,1918,PALMETTO BAY PRESCHOOL,PALMETTO BAY PRESCHOOL INC,9771 EAST INDIGO STREET,,MIAMI,331575643,3052352993,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",PAMELA TAYLOR DAY CARE CENTER,1781 NW 152ND TERRACE,,MIAMI GARDENS,33054,3057695838,
DADE,318,PARADISE CHRISTIAN SCHOOL & DEV. CENTER,"PARADISE CHRISTIAN SCHOOL & DEVELOPMENT CTR., INC.",6184 W. 21ST CT.,,HIALEAH,330162654,3058287477,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",PARAMOUNT LEARNING CENTER,2170 NW 127TH ST,,MIAMI,33167,7865584341,
DADE,6765,PARAMOUNT LEARNING CENTER,PARAMOUNT LEARNING CENTER,2170 NW 127TH STREET,,MIAMI,331671429,7865584341,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",PARKWAY BAPTIST CHURCH WEE CARE,18000 NW 18TH  AVENUE,,MIAMI GARDENS,33056,3057418564,
DADE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",PATCHES PPEC,335 S KROME AVE STE 102-107,,FLORIDA CITY,33034,3052428122,
DADE,5415,MIAMI-DADE COUNTY PUBLIC SCHOOLS,PAUL LAURENCE DUNBAR K-8 CENTER,505 NW 20 STREET,,MIAMI,33127,3055732344,
DADE,1976,"FAMILY CENTRAL, INC.",PEBBLES & BAM BAM PRESCHOOL,8710 SW 20TH TERRACE,,MIAMI,33165,3055548560,
DADE,6719,PEDIKIDZ OF FLORIDA CORP,PEDIKIDZ OF FLORIDA CORP,9301 SW 56 ST STE C,,MIAMI,331656559,3055960188,
DADE,6722,PEDIKIDZ PPEC LLC,PEDIKIDZ PPEC LLC,7800 SW 87 AVENUE A-100,,MIAMI,331733570,3055960188,
DADE,2370,PETER PAN CHILD CARE & LEARNING CENTER,PETER PAN CHILDCARE & LEARNING CENTER,2500 S.W. 107 AVE. #17,,MIAMI,331652491,3052277707,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",PETIT CARROUSEL,3421 SW 87TH AVENUE,,MIAMI,33165,3052290403,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",PETITE WORLD PRESCHOOL,4680 WEST 17TH COURT,,HIALEAH,33012,3058223000,
DADE,5415,MIAMI-DADE COUNTY PUBLIC SCHOOLS,PHYLLIS RUTH MILLER ELEMENTARY SCHOOL,840 NE 87 STREET,,MIAMI,33138,3057563800,
DADE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",PICCOLO UNIVERSO PRESCHOOL,3410 SW 110TH AVE,,MIAMI,33165,3055544143,
DADE,5415,MIAMI-DADE COUNTY PUBLIC SCHOOLS,PINE VILLA@ISAAC A. WITHERS EARLY CHILDHOOD CENTER,21300 SW 122 AVENUE,,MIAMI,33177,3052512395,
DADE,3854,PINK & BLUE CHILDREN'S ACADEMY,PINK & BLUE CHILDREN'S ACADEMY,1840 NW 152ND TERRACE,,MIAMI GARDENS,330545714,3056810616,
DADE,3746,PINOCCHIO DAY CARE INC,PINOCCHIO DAY CARE INC,100 W 49TH ST,,HIALEAH,330123712,3055562627,
DADE,4144,PLAY & LEARN CHILD CARE 3 INC,PLAY & LEARN CHILD CARE #3 INC,29501 SW 152 AVE,,HOMESTEAD,330332846,3052422223,
DADE,2774,PLAY & LEARN CHILD CARE CENTER,PLAY & LEARN CHILD CARE CENTER,25001 SW 127 AVE SUITE 103,,PRINCETON,330325834,3052586860,
DADE,3272,PLAY & LEARN CHILD CARE CENTER #2,PLAY & LEARN CHILD CARE CENTER #2,26545 SOUTH DIXIE HWY.,,NARANJA,330327426,3052572080,
DADE,5493,PLAY ABC ACADEMY LLC,PLAY ABC ACADEMY LLC,12807 SW 280 STREET,,HOMESTEAD,330328552,7864815655,
DADE,5415,MIAMI-DADE COUNTY PUBLIC SCHOOLS,POINCIANA PARK ELEMENTARY SCHOOL,6745 NW 23 AVENUE,,MIAMI,33147,3056915640,
DADE,6258,PRADO KIDS VISION LEARNING CENTER,PRADO KIDS VISION LEARNING CENTER,77 HOOK SQUARE,STE 77-81,MIAMI SPRINGS,331664401,7862462853,
DADE,5375,PRATS EARLY LEARNING ACADEMY,PRATS EARLY LEARNING ACADEMY,5490 W 12TH AVE,,HIALEAH,330122402,3058228764,
DADE,6253,PRECIOUS KIDS ACADEMY,PRECIOUS KIDS ACADEMY,"2625 W 78TH STREET, SUITE #1",,HIALEAH,330162746,7862022229,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",PRECIOUS KIDS ACADEMY II,17601 NW 78TH AVE SUITE 101,,HIALEAH,33015,7865425265,
DADE,3130,PRECIOUS LITTLE ANGELS DAY CARE #2,PRECIOUS LITTLE ANGELS DAY CARE #2,367 WEST 29 STREET,,HIALEAH,330125707,3058855300,
DADE,3344,PRECIOUS LITTLE ANGELS LEARNING CENTER,PRECIOUS LITTLE ANGELS LEARNING CENTER,325 W. 29TH  STREET,,HIALEAH,330125707,7864311446,
DADE,1241,PRECIOUS SMILES PRESCHOOL,PRECIOUS SMILES PRESCHOOL,15074 SUNSET DRIVE,,MIAMI,331932301,3053885233,
DADE,1976,"FAMILY CENTRAL, INC.",PRECIOUS STEPS ACADEMY II,18324 NW 7TH AVE,,MIAMI GARDENS,33169,3056512840,
DADE,5934,"PRESCHOOL CURLY'S KIDS, INC.",PRESCHOOL CURLY'S KIDS,12730 SW 18 ST,,MIAMI,331751247,3055516902,
DADE,4861,"PRIMARY LEARNING ACADEMY, LLC","PRIMARY LEARNING ACADEMY, LLC.",5041 W 6 AVENUE,,HIALEAH,330123833,3058218881,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",PRINCIPITOS LEARNING CHILD CARE CENTER,"1541 SE 12TH AVE, SUITE 16",,HOMESTEAD,33034,3052469577,
DADE,6391,PUPA PEDIATRIC CARE INC,PUPA PEDIATRIC CARE INC,303 NE 167 ST,,NORTH MIAMI BEACH,331622304,7866133269,
DADE,5366,PUZZLE ACADEMY LLC,PUZZLE ACADEMY LLC,15725 SW 72ND ST  STE 156,,MIAMI,331935072,7863602408,
DADE,351,LITTLE HAVANA ACT/NUT CNTR OF DADE,RAINBOW INTERGENERATIONAL LEARNING CENTER,700 SW 8TH STREET,,MIAMI,33130,3058580887,249
DADE,351,LITTLE HAVANA ACT/NUT CNTR OF DADE,RAINBOW INTERGENERATIONAL LEARNING CENTER,833  6TH ST.,,MIAMI BEACH,33139,3055324377,
DADE,5588,"RAINBOW KIDS CENTER, INC.","RAINBOW KIDS CENTER, INC.","2350 W. 84TH ST., STE 1",,HIALEAH,330165574,7865348003,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",RAY'S CHRISTIAN ACADEMY AND PRESCHOOL LLC,1225 NE 134TH ST.,,NORTH MIAMI,33161,7869637127,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",RAYOS DEL SOL DAYCARE CORP,2600 EAST 8TH AVE,,HIALEAH,33013,3058357775,
DADE,557,REDLANDS CHRISTIAN MIG. ASSOC.,RCMA CENTRO VILLAS CDC,35501 S.W. 187 AVENUE,,FLORIDA CITY,33034,3052422588,
DADE,557,REDLANDS CHRISTIAN MIG. ASSOC.,RCMA EVERGLADES I CDC (17),19420 S.W. 379TH STREET,,FLORIDA CITY,33034,3052422592,
DADE,557,REDLANDS CHRISTIAN MIG. ASSOC.,RCMA EVERGLADES II CHILD DEVELOPMENT CENTER (2),38010 SW 195TH AVE.,,FLORIDA CITY,33034,3052422595,
DADE,557,REDLANDS CHRISTIAN MIG. ASSOC.,RCMA FERNANDO PRO JR CHILD DEVELOPMENT CENTER (7),19280 S.W. 378 STREET,,FLORIDA CITY,33034,3052422597,
DADE,557,REDLANDS CHRISTIAN MIG. ASSOC.,RCMA REDLANDS CHILD DEVELOPMENT CENTER,16085 S.W. 293 DR.,,HOMESTEAD,33033,3052422584,
DADE,557,REDLANDS CHRISTIAN MIG. ASSOC.,RCMA SOUTH DADE CHILD DEV. CENTER (48),13600 S.W. 312TH  ST.,,HOMESTEAD,33033,3052422575,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",READY ACADEMY LEARNING CENTER,8150 WEST 33RD AVE,,HIALEAH,33018,3058213881,
DADE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",REINA LEARNING CENTER #2,2132 W 68TH ST,,HIALEAH,33016,7863434699,
DADE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",REINA LEARNING CENTER INC,2122 W 68TH STREET,,HIALEAH,33016,7863434699,
DADE,5876,"RISING LEADERS LEARNING ACADEMY, LLC",RISING LEADERS LEARNING ACADEMY LLC,405-421 NW 62ND ST,,MIAMI,331504442,7867471229,
DADE,5043,RISING STAR ACADEMY INC,RISING STAR ACADEMY INC,17560 NW 27 AVENUE,BAY 109,MIAMI GARDENS,330564073,3057602015,
DADE,4796,RISING STARS ACADEMY & LEARNING CENTER,RISING STARS ACADEMY & LEARNING CENTER,1701 NE 167 ST,,NORTH MIAMI BEACH,331623016,3059451311,
DADE,4375,RISING STARS DAYCARE & LEARNING CENTER INC,RISING STARS DAYCARE & LEARNING CENTER,1725 NE 164TH ST,,NORTH MIAMI BEACH,331624018,7865204121,
DADE,5978,RISING STARS PRESCHOOL ACADEMY LLC,RISING STARS PRESCHOOL ACADEMY LLC,200 NW 157 ST,,MIAMI,331696605,3059524103,
DADE,5237,RISING STARS PRESCHOOL LLC,RISING STARS PRESCHOOL LLC,1721 NE 164TH ST,,NORTH MIAMI BEACH,331624018,7863206945,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",RIVERSIDE CHRISTIAN SCHOOL,10775 SW 104TH STREET,,MIAMI,33176,3052793637,
DADE,6020,ROSALPHANIE CHILD CARE I INC,ROSALPHANIE CHILD CARE 1 INC,2570 NW 139TH ST,,OPA LOCKA,330540472,7867978684,
DADE,3212,ROYAL KIDS ACADEMY,ROYAL KIDS ACADEMY,12503 W. OKEECHOBEE RD.,,HIALEAH GARDENS,330186005,3055575437,
DADE,3213,ROYAL KIDS ACADEMY II,ROYAL KIDS ACADEMY II,"3141 W. 76 STREET, SUITE #3",,HIALEAH,330183885,3055581530,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",RUFO THE KANGAROO INTEGRAL CENTER,11300 NW 87TH COURT SUITE 125-127,,HIALEAH GARDENS,33018,3058238670,
DADE,5123,RV LITTLE GIANTS DAY CARE CENTER,RV LITTLE GIANT DAY CARE CENTER,27020 S DIXIE HWY,,NARANJA,330327315,3052451727,
DADE,1976,"FAMILY CENTRAL, INC.",SACRED HEART MONTESSORI 2 LLC,481 GRAND CANAL DRIVE,,MIAMI,33144,3052617023,
DADE,552,CATHOLIC CHARITIES OF THE ARCHDIOCESE OF MIAMI,SAGRADA FAMILIA CHILD DEVELOPMENT CENTER,"970 S.W. 1ST STREET, # 204",,MIAMI,33130,3053245424,
DADE,3862,SANSONS PRESCHOOL LEARNING CENTER INC,SANSONS PRESCHOOL LEARNING CENTER INC,5600 SW 135 AVE STE 113,,MIAMI,331835125,3053853993,
DADE,1218,SECOND HOME LEARNING CENTER,SECOND HOME LEARNING CENTER,118 WEST 7TH STREET,,HIALEAH,33010,3058882728,
DADE,5381,SEVEN LITTLE STARS ACADEMY LLC,SEVEN LITTLE STARS ACADEMY LLC,8765 SW 165 AVE STE #101,,MIAMI,331935832,7863258192,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",SF LEARNING,1452 NW 79TH STREET,,MIAMI,33147,7862469869,
DADE,4099,SHANTI KIDS PRESCHOOL,SHANTI KIDS PRESCHOOL,2863 W 2ND AVE,,HIALEAH,330101507,3058879330,
DADE,1663,SHEYES OF MIAMI,SHEYES OF MIAMI,6043 N.W. 6TH COURT,,MIAMI,331271146,3057587167,
DADE,4864,"SHEYES OF MIAMI LEARNING CENTER, INC.","SHEYES OF MIAMI LEARNING CENTER, INC.",3038 NW 48 TERRACE,,MIAMI,331423443,3056346268,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",SHINE BRIGHT ACADEMY,6991 W 14TH COURT,,HIALEAH,33014,3054564505,
DADE,1976,"FAMILY CENTRAL, INC.",SHINING LIGHT CHILDCARE DEVELOPMENT CENTER,8220 NW 13TH COURT,,MIAMI,33147,3056961802,
DADE,6321,SHINING LITTLE STARS ACADEMY,SHINING LITTLE STARS ACADEMY,190 NE 199 STREET #108,,MIAMI,331792927,9543583977,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",SIERRA NORWOOD CALVARY CHILD DEVELOPMENT CENTER,19101 NW 5TH AVE,,MIAMI GARDENS,33169,3057703733,
DADE,517,SILVIA'S SCHOOL,SILVIA'S SCHOOL,7091 W. 14TH COURT,,HIALEAH,330144519,3058229757,
DADE,5985,SMART HORIZONS LEARNING CENTER,SMART HORIZONS LEARNING CENTER,1590 NE 8TH ST,,HOMESTEAD,330334721,7863398025,
DADE,1976,"FAMILY CENTRAL, INC.",SMART KIDS LEARNING CENTER,11495 SW 56TH STREET,,MIAMI,33165,3052703553,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",SMART START OF HOMESTEAD,630 WASHINGTON AVENUE,SUITE 700,HOMESTEAD,33030,3052460909,
DADE,1798,"HIGHLAND FOOD RESOURCES, INC.",SMILE KIDS DAYCARE CORP,29629 S DIXIE HWY,,HOMESTEAD,33033,3058462696,
DADE,6726,SMILEY FACES PPEC LLC,SMILEY FACES PPEC LLC,2100 45TH ST  SUITE B12,,WEST PALM BEACH,334072064,5615579501,
